adds,bne.n,vsub.f64,add,str,lsrs,vmov,bge.n,vmrs,mla,vadd.f64,adceq.w,cmp.w,and.w
cmp,vldr,beq.n,ldr,str,ldr.w,adds,adds,ite,pop,vldr,orr.w,bne.n,mov.w
beq.n,vsub.f64,vsub.f64,vmov.f64,str,orr.w,cmp,mov,vsubgt.f64,str,ldr,pop,eor.w,and.w
subs,vldr,vabs.f64,vneg.f64,bl,ldr,vcvt.f64.s32,adc.w,vcmpe.f64,add.w,add,subs,movs,orr.w
bl,vadd.f64,vcmpe.f64,vmov.f64,push,strb,vmul.f64,cmp,vaddle.f64,str,vldr,vmov,adds,eor.w
cbz,vldr,vmov.f64,vmov.f64,cmp,lsrs,vdiv.f64,sbcs.w,vmrs,bx,ldr,strd,mov,and.w
push,vadd.f64,vmrs,b.w,sub,orr.w,vadd.f64,mov,vadd.f64,eor.w,add,vadd.f64,eor.w,and.w
subs,vadd.f64,bgt.n,push,ldrh.w,strb.w,beq.n,mov,it,bl,vldr,bne.n,eor.w,eor.w
b.n,vldr,vmov,vpush,ldrb.w,ldr.w,vsub.f64,mov,bmi.n,movw,ldr,bl,eor.w,eor.w
adds,vsub.f64,adds,sub,bgt.n,lsrs,vabs.f64,bge.n,vmovmi.f64,movt,add,push,eor.w,and.w
cmp,vldr,adds,vmov.f64,ldr,lsrs,vcmpe.f64,adds,vcmpe.f64,push,vldr,movw,adds,eors
beq.n,vadd.f64,vmov,vmov.f64,subs,lsrs,vmov.f64,mov,vmrs,movw,vadd.f64,movt,adc.w,eors
subs,vldr,adds,bl,str,strb.w,vmrs,adc.w,it,ldmia.w,ldr,movw,adds,orr.w
bl,vadd.f64,vmov,vmov,ldr,ldr,bgt.n,cmp,bmi.n,movw,add,movw,adcs,and.w
cbz,vadd.f64,adds,push,str,ldr.w,vmov,sbcs.w,vmovmi.f64,uxth,vldr,movs,cmp.w,eor.w
push,vsub.f64,vmov,movs,ldr,strb,adds,mov,vcmpe.f64,lsrs,vadd.f64,ldr,bne.n,eor.w
subs,vadd.f64,adds,movt,str,strb.w,cmp,mov,ldr,uxth,vmul.f64,ldr,eor.w,orr.w
b.n,vadd.f64,vcvt.f64.s32,bic.w,ldr,add.w,vcvt.f64.s32,mov,add,lsrs,vmul.f64,uxth,movs,eors
adds,vadd.f64,vmov,ubfx,str,cmp.w,vmul.f64,bge.n,vldr,mla,vsub.f64,lsrs,adds,and.w
cmp,vsub.f64,adds,orrs,ldr,bne.n,vdiv.f64,adds,ldr,mla,vsub.f64,uxth,mov,orr.w
beq.n,vsub.f64,vmov,lsrs,str,uxth,vadd.f64,mov,vmrs,pop,vmov.f64,lsrs,eor.w,and.w
subs,vsub.f64,mov,lsls,str,lsrs,beq.n,adc.w,it,str,vnmls.f64,mla,eor.w,orr.w
bl,vcmpe.f64,vmov,orrs.w,str,uxth,vsub.f64,cmp,vsubgt.f64,add.w,vmul.f64,mla,eor.w,orr.w
cbz,vadd.f64,adds,it,bl,lsrs,vabs.f64,sbcs.w,add,str,vsub.f64,uxth.w,eor.w,ldmia.w
push,vmrs,adds,bne.n,push,mla,vcmpe.f64,mov,vldr,bx,vsub.f64,lsrs,adds,adds
subs,vadd.f64,vmov,cbnz,cmp,mov.w,vmov.f64,mov,it,vmul.f32,vmla.f64,add.w,adc.w,cmp.w
b.n,vadd.f64,cmp,cmp,sub,mla,vmrs,mov,vadd.f64,add,vmla.f64,mla,adds,orr.w
adds,it,vdiv.f64,it,ldrh.w,ldr.w,bgt.n,bge.n,vldrle,bl,vadd.f64,uxth,adcs,orr.w
cmp,vnegle.f64,vcvt.f64.s32,bne.n,ldrb.w,lsrs,vmov,adds,vadd.f64,movw,vadd.f64,lsrs,cmp.w,add
beq.n,ble.n,vdiv.f64,rsbsne,bgt.n,uxth,adds,mov,vadd.f64,movt,vadd.f64,mla,bne.n,bne.n
subs,vcmpe.f64,vcvt.f64.s32,it,ldr,add.w,cmp,adc.w,vadd.f64,push,vmla.f64,mov,eor.w,ubfx
bl,vmrs,vdiv.f64,movcc,subs,mla,vcvt.f64.s32,cmp,vmla.f64,movw,vmla.f64,str,movs,bl
cbz,it,vcvt.f64.s32,b.n,str,lsrs,vmul.f64,sbcs.w,vadd.f64,ldmia.w,vadd.f64,add.w,adds,lsrs
push,vnegle.f64,vdiv.f64,pop,ldr,uxth,vdiv.f64,mov,vadd.f64,movw,vadd.f64,orr.w,mov,lsrs
subs,ble.n,vcvt.f64.s32,bx,str,mov.w,vadd.f64,mov,vsub.f64,uxth,vcvt.s32.f64,str,eor.w,stmdb
b.n,vcmpe.f64,vdiv.f64,vmov.f64,ldr,mov.w,beq.n,mov,vadd.f64,lsrs,vstr,mov,eor.w,lsrs
adds,vmov.f64,vcvt.f64.s32,mov,str,mla,vsub.f64,bge.n,vadd.f64,uxth,vsub.f64,pop,eor.w,and.w
cmp,vmrs,vdiv.f64,bl,ldr,mov.w,vabs.f64,adds,vcmp.f64,lsrs,vmov,bl,eor.w,and.w
beq.n,ite,vcvt.f64.s32,vmov,str,mov,vcmpe.f64,mov,vmrs,mla,vadd.f64,orrs.w,adds,and.w
subs,vsub.f64,vdiv.f64,push,ldr,add.w,vmov.f64,adc.w,beq.w,mla,vstr,it,adc.w,eor.w
bl,vcmpegt.f64,vcvt.f64.s32,movs,str,orr.w,vmrs,cmp,add.w,pop,and.w,push,adds,and.w
cbz,vaddle.f64,vadd.f64,movt,str,ldr,bgt.n,sbcs.w,add.w,str,add,moveq.w,adcs,eor.w
push,vmrs,vdiv.f64,bic.w,str,strb,vmov,mov,vpop,add.w,vpop,b.n,cmp.w,and.w
subs,bgt.n,vsub.f64,ubfx,bl,lsrs,adds,mov,pop,str,ldmia.w,mov.w,bne.n,and.w
b.n,vmov.f64,vadd.f64,orrs,push,orr.w,cmp,mov,vadd.f64,bx,bx,add.w,eor.w,mov.w
adds,vcmpe.f64,vsub.f64,lsrs,cmp,strb.w,vcvt.f64.s32,bge.n,vcmpe.f64,vadd.f32,cmp,movs.w,movs,and.w
cmp,vmrs,vadd.f64,lsls,sub,ldr.w,vmul.f64,adds,vmov.f64,umull,bhi.w,beq.w,adds,orr.w
beq.n,bpl.n,vsub.f64,orrs.w,ldrh.w,mov,vdiv.f64,mov,vmrs,subs,tbb,mov.w,mov,eor.w
subs,vadd.f64,vadd.f64,it,ldrb.w,lsrs,vadd.f64,adc.w,vsub.f64,add.w,vldr,movs.w,eor.w,and.w
bl,vldr,vsub.f64,bne.n,bgt.n,orr.w,beq.n,cmp,vmov.f64,lsrs,vmul.f64,it,eor.w,and.w
cbz,ldr,beq.n,cbnz,ldr,strb.w,vsub.f64,sbcs.w,bmi.n,orr.w,vldr,addne,eor.w,eor.w
push,add,vsub.f64,cmp,subs,lsrs,vabs.f64,mov,vsub.f64,rsb,movs,movs.w,eor.w,eor.w
subs,vldr,vabs.f64,it,str,ldr.w,vcmpe.f64,mov,vabs.f64,umull,vldr,it,adds,and.w
b.n,ldr,vcmpe.f64,bne.n,ldr,orr.w,vmov.f64,mov,vcmpe.f64,blx,vcmpe.f64,addne,adc.w,eors
adds,add,vmov.f64,rsbsne,str,ldr,vmrs,bge.n,vmov.f64,add,vmov.f64,add.w,adds,eors
cmp,vldr,vmrs,it,ldr,strb,bgt.n,adds,vmrs,add,vmrs,rsb,adcs,orr.w
beq.n,ldr,bgt.n,movcc,str,lsrs,vmov,mov,ble.n,ldr,bpl.n,lsl.w,cmp.w,and.w
subs,add,vmov,b.n,ldr,orr.w,adds,adc.w,vdiv.f64,vmov,bl,lsr.w,bne.n,eor.w
bl,vldr,adds,pop,str,strb.w,cmp,cmp,vadd.f64,movw,vcmpe.f64,lsl.w,eor.w,eor.w
cbz,vadd.f64,adds,bx,ldr,ldr.w,vcvt.f64.s32,sbcs.w,blx,movt,push,orr.w,movs,orr.w
push,ldr,vmov,cmp,str,lsrs,vmul.f64,mov,add,vmov.f32,vpush,lsr.w,adds,eors
subs,add,adds,ble.w,str,lsrs,vdiv.f64,mov,add,push,mov,add,mov,and.w
b.n,vldr,vmov,beq.n,str,lsrs,vadd.f64,mov,ldr,sub,sub,b.n,eor.w,orr.w
adds,vadd.f64,adds,vcmp.f64,bl,strb.w,beq.n,bge.n,vcmp.f64,bic.w,vmov.f64,cmp.w,eor.w,and.w
cmp,vmul.f64,vmov,vldr,push,ldr,vsub.f64,adds,push,cmp,vmrs,bcc.n,eor.w,orr.w
beq.n,vmul.f64,adds,vmrs,cmp,ldr.w,vabs.f64,mov,vpush,ble.n,vmov.f64,movs.w,eor.w,orr.w
subs,vsub.f64,vcvt.f64.s32,it,sub,strb,vcmpe.f64,adc.w,ldr,cmp.w,ble.w,adcs,adds,ldmia.w
bl,vsub.f64,vmov,vmovne.f64,ldrh.w,strb.w,vmov.f64,cmp,vmov.f64,blt.n,ldr,adc.w,adc.w,mov
cbz,vmov.f64,adds,b.n,ldrb.w,add.w,vmrs,sbcs.w,vmrs,beq.n,it,tst.w,adds,ubfx
push,vnmls.f64,vmov,vmov.f64,bgt.n,cmp.w,bgt.n,mov,add,vsub.f32,vnegle.f64,sub.w,adcs,bl
subs,vmul.f64,mov,vmov.f64,ldr,bne.n,vmov,mov,bls.n,add,add,bne.n,cmp.w,lsrs
b.n,vsub.f64,vmov,add,subs,uxth,adds,mov,vmov.f64,pop,vldr,cmp.w,bne.n,lsrs
adds,vsub.f64,adds,vpop,str,lsrs,cmp,bge.n,vpop,lsrs,vsub.f64,it,eor.w,stmdb
cmp,vmla.f64,adds,pop,ldr,uxth,vcvt.f64.s32,adds,ldmia.w,bic.w,vsub.f64,adcs.w,movs,lsrs
beq.n,vmla.f64,vmov,vmov.f64,str,lsrs,vmul.f64,mov,b.w,bic.w,vmov,adceq.w,adds,and.w
subs,vadd.f64,cmp,vmov.f64,ldr,mla,vdiv.f64,adc.w,vmov,vsub.f32,vneg.f64,orr.w,mov,and.w
bl,vadd.f64,vdiv.f64,bl,str,mov.w,vadd.f64,cmp,push,vmov.f32,vsub.f64,pop,eor.w,and.w
cbz,vadd.f64,vcvt.f64.s32,vmov.f64,ldr,mla,beq.n,sbcs.w,vpush,blx,b.n,subs,eor.w,eor.w
push,vmla.f64,vdiv.f64,vpush,str,ldr.w,vsub.f64,mov,vmov.f64,add,vmul.f64,vmov,eor.w,and.w
subs,vmla.f64,vcvt.f64.s32,vmul.f64,ldr,lsrs,vabs.f64,mov,subw,add,vldr,strd,eor.w,eor.w
b.n,vadd.f64,vdiv.f64,vmul.f64,str,uxth,vcmpe.f64,mov,cmp.w,ldr,vldr,vadd.f64,adds,and.w
adds,vadd.f64,vcvt.f64.s32,vmul.f64,str,add.w,vmov.f64,bge.n,mov,vmov,ldr,bne.n,adc.w,and.w
cmp,vcvt.s32.f64,vdiv.f64,vmul.f64,str,mla,vmrs,adds,blt.w,movw,lsls,bl,adds,mov.w
beq.n,vstr,vcvt.f64.s32,vsub.f64,bl,lsrs,bgt.n,mov,movw,movt,vldr,push,adcs,and.w
subs,vsub.f64,vdiv.f64,vcmp.f64,push,uxth,vmov,adc.w,movt,vmov.f32,add,movw,cmp.w,orr.w
bl,vmov,vcvt.f64.s32,vadd.f64,cmp,mov.w,adds,cmp,cmp,push,vldr,movt,bne.n,eor.w
cbz,vadd.f64,vdiv.f64,vmrs,sub,mov.w,cmp,sbcs.w,it,sub,add.w,movw,eor.w,and.w
push,vstr,vcvt.f64.s32,bne.n,ldrh.w,mla,vcvt.f64.s32,mov,bgt.w,bic.w,vldr,movw,movs,and.w
subs,and.w,vdiv.f64,vcmp.f64,ldrb.w,mov.w,vmul.f64,mov,movgt,cmp,vldr,movs,adds,eor.w
b.n,add,vcvt.f64.s32,vmrs,bgt.n,mov,vdiv.f64,mov,ldr.w,ble.n,vldr,ldr,mov,eor.w
adds,vpop,vadd.f64,beq.n,ldr,add.w,vadd.f64,bge.n,add,cmp.w,vldr,ldr,eor.w,and.w
cmp,ldmia.w,vdiv.f64,vsub.f64,subs,orr.w,beq.n,adds,vldr,blt.n,add.w,uxth,eor.w,eors
beq.n,bx,vsub.f64,vcmp.f64,str,ldr,vsub.f64,mov,vsub.f64,beq.n,vldr,lsrs,eor.w,eors
subs,cmp,vadd.f64,vmrs,ldr,strb,vabs.f64,adc.w,vcmpe.f64,vsub.f32,mov,uxth,eor.w,orr.w
bl,bhi.n,vsub.f64,bne.w,str,lsrs,vcmpe.f64,cmp,vmrs,add,vnmls.f64,lsrs,adds,and.w
cbz,tbb,vadd.f64,vcmp.f64,ldr,orr.w,vmov.f64,sbcs.w,it,pop,vmul.f64,mla,adc.w,eor.w
push,vldr,vsub.f64,vmrs,str,strb.w,vmrs,mov,bmi.n,vsub.f32,vmul.f64,mla,adds,eor.w
subs,vmul.f64,vadd.f64,bne.w,ldr,ldr.w,bgt.n,mov,vmovmi.f64,vmul.f32,vmla.f64,uxth.w,adcs,orr.w
b.n,vldr,vsub.f64,vsub.f64,str,mov,vmov,mov,ldr.w,vmov.f32,vadd.f64,lsrs,cmp.w,eors
adds,movs,beq.n,vcmp.f64,ldr,lsrs,adds,bge.n,add,blx,vsub.f64,add.w,bne.n,and.w
cmp,vldr,vsub.f64,vmrs,str,orr.w,cmp,adds,vldr,add,vmla.f64,mla,eor.w,orr.w
beq.n,vcmpe.f64,vabs.f64,bne.w,str,strb.w,vcvt.f64.s32,mov,vcmpe.f64,add,vsub.f64,uxth,movs,and.w
subs,vmov.f64,vcmpe.f64,vcmp.f64,str,lsrs,vmul.f64,adc.w,vmrs,ldr,vadd.f64,lsrs,adds,orr.w
bl,vmrs,vmov.f64,vmrs,bl,ldr.w,vdiv.f64,cmp,ble.w,vmov,vadd.f64,mla,mov,orr.w
cbz,bmi.n,vmrs,bne.w,push,orr.w,vadd.f64,sbcs.w,ubfx,movw,vsub.f64,mov,eor.w,ldmia.w
push,bl,bgt.n,movs,cmp,ldr,beq.n,mov,asrs,movt,vmla.f64,str,eor.w,mov
subs,vcmpe.f64,vmov,vsub.f64,sub,strb,vsub.f64,mov,orr.w,vmov.f32,vsub.f64,add.w,eor.w,ubfx
b.n,push,adds,vcmp.f64,ldrh.w,lsrs,vabs.f64,mov,subw,push,vnmls.f64,orr.w,eor.w,bl
adds,vpush,adds,vmrs,ldrb.w,orr.w,vcmpe.f64,bge.n,orr.w,sub,vadd.f64,str,adds,lsrs
cmp,mov,vmov,vcmp.f64,bgt.n,strb.w,vmov.f64,adds,adds,bic.w,vmov.f64,mov,adc.w,lsrs
beq.n,sub,adds,ite,ldr,ldr.w,vmrs,mov,ldr.w,cmp,vmla.f64,pop,adds,stmdb
subs,vmov.f64,vmov,movne,subs,lsrs,bgt.n,adc.w,vmov,ble.n,vmul.f64,bl,adcs,lsrs
bl,vmrs,adds,vmrs,str,lsrs,bx,cmp,add,cmp.w,vmla.f64,orrs.w,cmp.w,and.w
cbz,vmov.f64,vmov,bne.w,ldr,lsrs,ldrd,sbcs.w,vldr,blt.n,vmls.f64,it,bne.n,and.w
push,ble.w,adds,cmp,str,strb.w,ldrb.w,mov,vcmpe.f64,beq.n,vmul.f64,push,eor.w,and.w
subs,ldr,vcvt.f64.s32,bne.w,ldr,ldr,adds,mov,vmrs,vsub.f32,vmul.f64,moveq.w,movs,eor.w
b.n,it,vmov,vsub.f64,str,ldr.w,adc.w,mov,bgt.w,add,vadd.f64,b.n,adds,and.w
adds,vnegle.f64,adds,vcmp.f64,ldr,strb,strd,bge.n,ldr.w,pop,vmls.f64,mov.w,mov,eor.w
cmp,add,vmov,vmrs,str,strb.w,cmp,adds,vmov.f64,subs,vldr,add.w,eor.w,and.w
beq.n,vldr,mov,vcmp.f64,ldr,add.w,beq.n,mov,ldr.w,vdiv.f32,vsub.f64,movs.w,eor.w,and.w
subs,vsub.f64,vmov,ite,str,cmp.w,orrs.w,adc.w,add,bne.n,vadd.f64,beq.w,eor.w,mov.w
bl,vsub.f64,adds,movne,str,bne.n,beq.n,cmp,vldr,vadd.f32,vadd.f64,mov.w,eor.w,and.w
cbz,vmov,adds,vmrs,str,uxth,cmp,sbcs.w,add,add,vadd.f64,movs.w,adds,orr.w
push,vneg.f64,vmov,bne.n,bl,lsrs,it,mov,ldr.w,eors,vsub.f64,it,adc.w,eor.w
subs,vsub.f64,cmp,cmp,push,uxth,cmpeq,mov,vadd.f64,movw,vadd.f64,addne,adds,and.w
b.n,b.n,vdiv.f64,bne.n,cmp,lsrs,bcc.n,mov,add.w,lsrs,vldr,movs.w,adcs,and.w
adds,vmul.f64,vcvt.f64.s32,cmp,sub,mla,mov,bge.n,vmov,movt,vcmpe.f64,it,cmp.w,eor.w
cmp,vldr,vdiv.f64,bne.n,ldrh.w,mov.w,blx,adds,add,rsb,vmrs,addne,bne.n,eor.w
beq.n,vldr,vcvt.f64.s32,vsub.f64,ldrb.w,mla,vmov.f64,mov,vmov,eor.w,ite,add.w,eor.w,and.w
subs,ldr,vdiv.f64,vcmp.f64,bgt.n,ldr.w,movs,adc.w,ldr.w,mvns,vnmls.f64,rsb,movs,eors
bl,lsls,vcvt.f64.s32,vmrs,ldr,lsrs,vldr,cmp,vcvt.f64.s32,add.w,vaddgt.f64,lsl.w,adds,eors
cbz,vldr,vdiv.f64,bne.n,subs,uxth,vmov.f64,sbcs.w,add,rsb,vcmple.f64,lsr.w,mov,orr.w
push,add,vcvt.f64.s32,vcmp.f64,str,add.w,vmov.f64,mov,vldr,adds,vmrs,lsl.w,eor.w,and.w
subs,vldr,vdiv.f64,vmrs,ldr,mla,vmov.f64,mov,ldr.w,sub.w,vcmpe.f64,orr.w,eor.w,eor.w
b.n,add.w,vcvt.f64.s32,bne.n,str,lsrs,b.n,mov,add,umull,beq.n,lsr.w,eor.w,eor.w
adds,vldr,vdiv.f64,vsub.f64,ldr,uxth,vsub.f64,bge.n,vldr,vmul.f32,vmrs,add,eor.w,orr.w
cmp,vldr,vcvt.f64.s32,vcmp.f64,str,mov.w,vabs.f64,adds,ldr.w,umull,it,b.n,adds,eors
beq.n,vldr,vdiv.f64,vmrs,ldr,mov.w,vcmpe.f64,mov,vstr,lsrs,vnegle.f64,cmp.w,adc.w,and.w
subs,vldr,vcvt.f64.s32,bne.n,str,mla,vmov.f64,adc.w,add,lsls,add,bcc.n,adds,orr.w
bl,add.w,vadd.f64,vcmp.f64,ldr,mov.w,vmrs,cmp,vldr,orr.w,vpop,cmp.w,adcs,and.w
cbz,vldr,vdiv.f64,vmrs,str,mov,bgt.n,sbcs.w,ldr.w,mov.w,pop,bcc.n,cmp.w,orr.w
push,mov,vsub.f64,bne.n,str,add.w,vmov,mov,vmov.f64,mov.w,vmov.f64,lsrs,bne.n,orr.w
subs,vnmls.f64,vadd.f64,vsub.f64,str,orr.w,adds,mov,vstr,orr.w,b.w,movs.w,eor.w,ldmia.w
b.n,vmul.f64,vsub.f64,vcmp.f64,bl,ldr,cmp,mov,vldr,vsub.f32,add,mov.w,movs,mov.w
adds,vmul.f64,vadd.f64,vmrs,push,strb,vcvt.f64.s32,bge.n,add,vdiv.f32,bl,add.w,adds,orr.w
cmp,vmla.f64,vsub.f64,bne.n,cmp,lsrs,vmul.f64,adds,vldr,vdiv.f32,push,mov.w,mov,mov
beq.n,vadd.f64,vadd.f64,vcmp.f64,sub,orr.w,vdiv.f64,mov,ldr.w,vmov.f32,vmrs,cmn.w,eor.w,and.w
subs,vsub.f64,vsub.f64,vmrs,ldrh.w,strb.w,vadd.f64,adc.w,ldr.w,vadd.f32,bl,bcs.w,eor.w,bl
bl,vmla.f64,beq.n,bne.n,ldrb.w,ldr.w,beq.n,cmp,add,blx,vmrs,cmp.w,eor.w,lsrs
cbz,vsub.f64,vsub.f64,vsub.f64,bgt.n,mov,vsub.f64,sbcs.w,vldr,add,adds,it,eor.w,lsrs
push,vadd.f64,vabs.f64,vcmp.f64,ldr,lsrs,vabs.f64,mov,add,add,movw,adcs.w,adds,stmdb
subs,vadd.f64,vcmpe.f64,vmrs,subs,orr.w,vcmpe.f64,mov,addw,ldr,movt,adceq.w,adc.w,lsrs
b.n,vsub.f64,vmov.f64,beq.n,str,strb.w,vmov.f64,mov,ubfx,vmov,and.w,orr.w,adds,and.w
adds,vmla.f64,vmrs,vcmp.f64,ldr,lsrs,vmrs,bge.n,sub.w,movw,beq.n,pop,adcs,and.w
cmp,vsub.f64,bgt.n,vmrs,str,ldr.w,bgt.n,adds,add.w,movt,adds,subs,cmp.w,and.w
beq.n,vnmls.f64,vmov,bne.n,ldr,orr.w,vmov,mov,vldr,vmov.f32,iteee,vmov,bne.n,eor.w
subs,vadd.f64,adds,vpop,str,ldr,adds,adc.w,vmla.f64,push,ldr,strd,eor.w,and.w
bl,vmov.f64,adds,vmov.f64,ldr,strb,cmp,cmp,add.w,sub,movweq,vadd.f64,movs,eor.w
cbz,vmla.f64,vmov,vmov.f64,str,lsrs,vcvt.f64.s32,sbcs.w,vmov,bic.w,movtne,bne.n,adds,and.w
push,vmul.f64,adds,bx,ldr,orr.w,vmul.f64,mov,vldr,cmp,itt,bl,mov,and.w
subs,vmla.f64,vmov,vmov.f64,str,strb.w,vdiv.f64,mov,vldr,ble.n,andne,push,eor.w,mov.w
b.n,vmls.f64,adds,vmov.f64,str,ldr.w,vadd.f64,mov,vmov,cmp.w,orrne,movw,eor.w,and.w
adds,vmul.f64,vmov,blx,str,lsrs,beq.n,bge.n,vcvt.f64.s32,blt.n,vmsr,movt,eor.w,orr.w
cmp,vmul.f64,adds,add,bl,lsrs,vsub.f64,adds,vcmpe.f64,beq.n,adds,movw,eor.w,eor.w
beq.n,vadd.f64,vcvt.f64.s32,add,push,lsrs,vabs.f64,mov,vmrs,vsub.f32,beq.n,movw,adds,and.w
subs,vmls.f64,vmov,ldr,cmp,strb.w,vcmpe.f64,adc.w,ubfx,add,movs,movs,adc.w,and.w
bl,vldr,adds,push,sub,ldr,vmov.f64,cmp,sub.w,pop,bx,ldr,adds,eor.w
cbz,vsub.f64,vmov,vpush,ldrh.w,ldr.w,vmrs,sbcs.w,vmov,vadd.f32,and.w,ldr,adcs,eor.w
push,vadd.f64,mov,sub,ldrb.w,strb,bgt.n,mov,add.w,vmul.f32,bl,uxth,cmp.w,and.w
subs,vadd.f64,vmov,vmov.f64,bgt.n,strb.w,vmov,mov,add.w,vadd.f32,sub,lsrs,bne.n,eors
b.n,vadd.f64,adds,vmov.f64,ldr,add.w,adds,mov,vldr,bl,movw,uxth,eor.w,eors
adds,vsub.f64,adds,blx,subs,cmp.w,cmp,bge.n,vstr,movw,movt,lsrs,movs,orr.w
cmp,vadd.f64,vmov,add,str,bne.n,vcvt.f64.s32,movw,vcvt.f64.s32,movt,mov.w,mla,adds,and.w
beq.n,vldr,cmp,add,ldr,uxth,vmul.f64,movt,vldr,push,str,mla,mov,eor.w
subs,vcmpe.f64,vdiv.f64,ldr,str,lsrs,vdiv.f64,ldrd,vldr,movw,movw,uxth.w,eor.w,eor.w
bl,vmrs,vcvt.f64.s32,vmov,ldr,uxth,vadd.f64,movs,vldr,ldmia.w,movt,lsrs,eor.w,orr.w
cbz,ite,vdiv.f64,and.w,str,lsrs,beq.n,and.w,vmla.f64,movw,str,add.w,eor.w,eors
push,vnmls.f64,vcvt.f64.s32,bx,ldr,mla,vsub.f64,orrs.w,vldr,uxth,mov.w,mla,eor.w,and.w
subs,vaddgt.f64,vdiv.f64,vmov.f64,str,mov.w,vabs.f64,beq.n,vmov.f64,lsrs,str,uxth,adds,orr.w
b.n,vcmple.f64,vcvt.f64.s32,mov,ldr,mla,vcmpe.f64,add,vmov.f64,uxth,lsls,lsrs,adc.w,and.w
adds,vmrs,vdiv.f64,bl,str,ldr.w,vmov.f64,pop,vmla.f64,lsrs,mov.w,mla,adds,orr.w
cmp,vcmpe.f64,vcvt.f64.s32,vmov,str,lsrs,vmrs,ldrd,vmul.f64,mla,str,mov,adcs,orr.w
beq.n,beq.n,vdiv.f64,push,str,uxth,bgt.n,ldrb.w,vmul.f64,mla,mov.w,str,cmp.w,ldmia.w
subs,vmrs,vcvt.f64.s32,movs,bl,add.w,vmov,adds,vsub.f64,pop,str,add.w,bne.n,adds
bl,it,vdiv.f64,movt,push,mla,adds,adc.w,vmul.f64,str,movt,orr.w,eor.w,cmp.w
cbz,vnegle.f64,vcvt.f64.s32,bic.w,cmp,lsrs,cmp,strd,vmla.f64,add.w,mov.w,str,movs,orr.w
push,add,vdiv.f64,ubfx,sub,uxth,vcvt.f64.s32,cmp,vmul.f64,str,str,mov,adds,orr.w
subs,vpop,vcvt.f64.s32,orrs,ldrh.w,mov.w,vmul.f64,beq.n,it,bx,str,pop,mov,add
b.n,pop,vadd.f64,lsrs,ldrb.w,mov.w,vdiv.f64,orrs.w,vmla.f64,vmov.f32,bpl.n,bl,eor.w,bne.n
adds,vmov.f64,vdiv.f64,lsls,bgt.n,mla,vadd.f64,beq.n,vaddmi.f64,vadd.f32,lsls,orrs.w,eor.w,ubfx
cmp,b.w,vsub.f64,orrs.w,ldr,mov.w,beq.n,cmp,vmul.f64,vdiv.f32,bpl.n,it,eor.w,bl
beq.n,add,vadd.f64,it,subs,mov,vsub.f64,it,bmi.n,mul.w,lsls,push,eor.w,lsrs
subs,bl,vsub.f64,bne.n,str,add.w,vabs.f64,cmpeq,vmov.f64,bl,bpl.n,moveq.w,adds,lsrs
bl,push,vadd.f64,cbnz,ldr,orr.w,vcmpe.f64,bcc.n,vcmpe.f64,movw,lsls,b.n,adc.w,stmdb
cbz,vmrs,vsub.f64,cmp,str,ldr,vmov.f64,mov,vmrs,movt,bpl.n,mov.w,adds,lsrs
push,bl,vadd.f64,it,ldr,strb,vmrs,blx,it,push,lsls,add.w,adcs,and.w
subs,vmrs,vsub.f64,bne.n,str,lsrs,bgt.n,push,vnegmi.f64,movw,bpl.n,movs.w,cmp.w,and.w
b.n,adds,beq.n,rsbsne,ldr,orr.w,vmov,sub,bmi.n,ldmia.w,vldr,beq.w,bne.n,and.w
adds,movw,vsub.f64,it,str,strb.w,adds,movs,vcmpe.f64,movw,vldr,mov.w,eor.w,eor.w
cmp,movt,vabs.f64,movcc,ldr,ldr.w,cmp,movs,vmrs,uxth,vdiv.f32,movs.w,movs,and.w
beq.n,and.w,vcmpe.f64,b.n,str,mov,vcvt.f64.s32,movs,ite,lsrs,vmrs,it,adds,eor.w
subs,beq.n,vmov.f64,pop,str,lsrs,vmul.f64,movs,vsubgt.f64,uxth,movs,addne,mov,and.w
bl,adds,vmrs,bx,str,orr.w,vdiv.f64,adds,vcmpe.f64,lsrs,add,movs.w,eor.w,and.w
cbz,iteee,bgt.n,vmov.f64,bl,strb.w,vadd.f64,mov,vaddle.f64,mla,bx,it,eor.w,mov.w
push,ldr,vmov,mov,push,lsrs,beq.n,adc.w,vmrs,mla,movs,addne,eor.w,and.w
subs,movweq,adds,bl,cmp,ldr.w,vsub.f64,cmp,vadd.f64,pop,pop,add.w,eor.w,orr.w
b.n,movtne,adds,vmov,sub,orr.w,vabs.f64,sbcs.w,it,str,vmov.f64,rsb,adds,eor.w
adds,itt,vmov,push,ldrh.w,ldr,vcmpe.f64,mov,bmi.n,add.w,add,lsl.w,adc.w,and.w
cmp,andne,adds,movs,ldrb.w,strb,vmov.f64,mov,vmovmi.f64,str,vpop,lsr.w,adds,and.w
beq.n,orrne,vmov,movt,bgt.n,lsrs,vmrs,mov,vcmpe.f64,bx,pop,lsl.w,adcs,eor.w
subs,vmsr,adds,bic.w,ldr,orr.w,bgt.n,bge.n,vmrs,eor.w,vsub.f64,orr.w,cmp.w,eor.w
bl,adds,vmov,ubfx,subs,strb.w,vmov,adds,it,bl,vmul.f64,lsr.w,bne.n,and.w
cbz,beq.n,adds,orrs,str,ldr.w,adds,mov,bmi.n,movw,vmov.f64,add,eor.w,eors
